BNP Paribas: Kursy walut
TABELA KURSÓW WALUT BNP PARIBAS BANK POLSKA S.A. (CHF)
na potrzeby obsługi produktów innych, niż produkty objęte aneksami antyspreadowymi dla klientów detalicznych (konsumentów)

Bank: BNP
Zmiana ciągłości kodu tabeli w liniach: 9332, 9341, 9431, 9819, 10862, 10965, 11036, 11266, 11335, 11338

Data	Nr tabeli Godzina	Bank	Kod tabeli	Kupno	Sprzedaż	Spread	Kurs średni
2001-02-14	1 12:40	bnp	1	2,4171	2,4770	0,0599	
2001-02-21	1 15:02	bnp	2	2,4301	2,4956	0,0655	
2001-02-27	1 15:15	bnp	3	2,3906	2,4674	0,0768	
2001-02-28	1 09:25	bnp	4	2,3946	2,4659	0,0713	
2001-02-28	2 13:45	bnp	5	2,3847	2,4553	0,0706	
2001-03-01	1 14:50	bnp	6	2,3791	2,4425	0,0634	
2001-03-02	1 08:00	bnp	7	2,3825	2,4467	0,0642	
2001-03-02	2 10:20	bnp	8	2,3833	2,4427	0,0594	
2001-03-02	3 16:00	bnp	9	2,3888	2,4582	0,0694	
2001-03-05	1 08:00	bnp	10	2,3749	2,4512	0,0763	
2001-03-05	2 09:25	bnp	11	2,3966	2,4654	0,0688	
2001-03-05	3 11:50	bnp	12	2,3886	2,4579	0,0693	
2001-03-05	4 15:20	bnp	13	2,3877	2,4669	0,0792	
2001-03-06	1 08:00	bnp	14	2,3697	2,4507	0,0810	
2001-03-06	2 15:35	bnp	15	2,3581	2,4387	0,0806	
2001-03-07	1 08:00	bnp	16	2,3735	2,4375	0,0640	
2001-03-07	2 11:40	bnp	17	2,3718	2,4302	0,0584	
2001-03-07	3 15:20	bnp	18	2,3654	2,4292	0,0638	
2001-03-08	1 08:00	bnp	19	2,3486	2,4289	0,0803	
2001-03-08	2 10:15	bnp	20	2,3612	2,4322	0,0710	
2001-03-08	3 10:45	bnp	21	2,3709	2,4422	0,0713	
2001-03-08	4 16:10	bnp	22	2,3692	2,4331	0,0639	
2001-03-09	1 08:00	bnp	23	2,3751	2,4391	0,0640	
2001-03-09	2 10:15	bnp	24	2,3661	2,4364	0,0703	
2001-03-09	3 14:50	bnp	25	2,3601	2,4407	0,0806	
2001-03-12	1 08:00	bnp	26	2,3723	2,4411	0,0688	
2001-03-12	2 10:10	bnp	27	2,3848	2,4434	0,0586	
2001-03-12	3 14:50	bnp	28	2,3731	2,4413	0,0682	
2001-03-13	1 08:00	bnp	29	2,3890	2,4583	0,0693	
2001-03-13	2 08:30	bnp	30	2,4047	2,4738	0,0691	
2001-03-13	3 09:10	bnp	31	2,4193	2,4895	0,0702	
2001-03-13	4 12:25	bnp	32	2,3916	2,4561	0,0645	
2001-03-13	5 16:00	bnp	33	2,4063	2,4761	0,0698	
2001-03-14	1 08:00	bnp	34	2,3937	2,4631	0,0694	
2001-03-14	2 09:45	bnp	35	2,3772	2,4364	0,0592	
2001-03-14	3 10:35	bnp	36	2,3831	2,4473	0,0642	
2001-03-14	4 13:35	bnp	37	2,4015	2,4663	0,0648	
2001-03-14	5 15:40	bnp	38	2,3969	2,4806	0,0837	
2001-03-15	1 08:00	bnp	39	2,3792	2,4433	0,0641	
2001-03-15	2 09:18	bnp	40	2,3838	2,4481	0,0643	
2001-03-15	3 12:45	bnp	41	2,3772	2,4413	0,0641	
2001-03-15	4 16:25	bnp	42	2,3639	2,4367	0,0728	
2001-03-16	1 08:00	bnp	43	2,3660	2,4347	0,0687	
2001-03-16	2 10:15	bnp	44	2,3613	2,4249	0,0636	
2001-03-16	3 14:15	bnp	45	2,3736	2,4368	0,0632	
2001-03-16	4 15:15	bnp	46	2,3802	2,4542	0,0740	
2001-03-19	1 08:00	bnp	47	2,3940	2,4634	0,0694	
2001-03-19	2 10:35	bnp	48	2,3915	2,4559	0,0644	
2001-03-19	3 13:45	bnp	49	2,3909	2,4546	0,0637	
2001-03-20	1 08:00	bnp	50	2,4033	2,4680	0,0647	
2001-03-20	2 08:35	bnp	51	2,3938	2,4580	0,0642	
2001-03-20	3 15:45	bnp	52	2,3744	2,4482	0,0738	
2001-03-21	1 08:00	bnp	53	2,3812	2,4453	0,0641	
2001-03-21	2 09:45	bnp	54	2,3840	2,4482	0,0642	
2001-03-21	3 10:40	bnp	55	2,3789	2,4430	0,0641	
2001-03-22	1 08:00	bnp	56	2,3708	2,4437	0,0729	
2001-03-22	2 10:10	bnp	57	2,3775	2,4408	0,0633	
2001-03-22	3 12:50	bnp	58	2,3820	2,4461	0,0641	
2001-03-22	4 16:40	bnp	59	2,3752	2,4391	0,0639	
2001-03-23	1 08:00	bnp	60	2,3867	2,4510	0,0643	
2001-03-23	2 08:57	bnp	61	2,3789	2,4423	0,0634	
2001-03-23	3 10:15	bnp	62	2,3714	2,4353	0,0639	
2001-03-26	1 08:00	bnp	63	2,3685	2,4316	0,0631	
2001-03-26	2 09:40	bnp	64	2,3646	2,4283	0,0637	
2001-03-27	1 08:00	bnp	65	2,3614	2,4250	0,0636	
2001-03-28	1 08:00	bnp	66	2,3637	2,4274	0,0637	
2001-03-28	2 11:40	bnp	67	2,3600	2,4236	0,0636	
2001-03-28	3 13:00	bnp	68	2,3510	2,4136	0,0626	
2001-03-28	4 13:25	bnp	69	2,3379	2,4057	0,0678	
2001-03-29	1 08:00	bnp	70	2,3458	2,4090	0,0632	
2001-03-29	2 10:15	bnp	71	2,3401	2,4025	0,0624	
2001-03-29	3 12:10	bnp	72	2,3385	2,4015	0,0630	
2001-03-29	4 14:10	bnp	73	2,3378	2,4007	0,0629	
2001-03-29	5 15:55	bnp	74	2,3297	2,3966	0,0669	
2001-03-30	1 08:00	bnp	75	2,3198	2,3919	0,0721	
2001-03-30	2 09:35	bnp	76	2,3250	2,3828	0,0578	
2001-03-30	3 10:40	bnp	77	2,3393	2,3975	0,0582	
2001-03-30	4 15:00	bnp	78	2,3332	2,4001	0,0669	
2001-04-02	1 08:00	bnp	79	2,3218	2,3837	0,0619	
2001-04-03	1 08:00	bnp	80	2,3233	2,3859	0,0626	
2001-04-03	2 10:35	bnp	81	2,3317	2,3938	0,0621	
2001-04-03	3 11:45	bnp	82	2,3299	2,3920	0,0621	
2001-04-04	1 08:00	bnp	83	2,3512	2,4145	0,0633	
2001-04-04	2 15:00	bnp	84	2,3485	2,4214	0,0729	
2001-04-05	1 08:00	bnp	85	2,3646	2,4332	0,0686	
2001-04-05	2 10:05	bnp	86	2,3466	2,4139	0,0673	
2001-04-05	3 15:55	bnp	87	2,3436	2,4253	0,0817	
2001-04-06	1 08:00	bnp	88	2,3325	2,4050	0,0725	
2001-04-06	2 11:30	bnp	89	2,3344	2,3973	0,0629	
2001-04-06	3 16:05	bnp	90	2,3340	2,4065	0,0725	
2001-04-09	1 08:00	bnp	91	2,3380	2,4058	0,0678	
2001-04-09	2 09:50	bnp	92	2,3350	2,3924	0,0574	
2001-04-09	3 10:55	bnp	93	2,3389	2,3972	0,0583	
2001-04-09	4 15:30	bnp	94	2,3229	2,3903	0,0674	
2001-04-10	1 08:00	bnp	95	2,3126	2,3797	0,0671	
2001-04-10	2 10:00	bnp	96	2,3316	2,3896	0,0580	
2001-04-10	3 11:20	bnp	97	2,3245	2,3920	0,0675	
2001-04-11	1 08:00	bnp	98	2,3274	2,3902	0,0628	
2001-04-11	2 14:10	bnp	99	2,3120	2,3790	0,0670	
2001-04-12	1 08:00	bnp	100	2,3322	2,3943	0,0621	
2001-04-12	2 12:45	bnp	101	2,3172	2,3793	0,0621	
2001-04-12	3 16:30	bnp	102	2,3098	2,3904	0,0806	
2001-04-13	1 08:00	bnp	103	2,3184	2,3849	0,0665	
2001-04-13	2 14:45	bnp	104	2,3058	2,3869	0,0811	
2001-04-17	1 08:00	bnp	105	2,3181	2,3806	0,0625	
2001-04-17	2 10:35	bnp	106	2,3059	2,3680	0,0621	
2001-04-18	1 08:00	bnp	107	2,3034	2,3654	0,0620	
2001-04-18	2 11:15	bnp	108	2,2938	2,3509	0,0571	
2001-04-18	3 14:20	bnp	109	2,2775	2,3435	0,0660	
2001-04-19	1 08:00	bnp	110	2,2863	2,3479	0,0616	
2001-04-19	2 10:00	bnp	111	2,2763	2,3330	0,0567	
2001-04-19	3 12:50	bnp	112	2,2908	2,3525	0,0617	
2001-04-19	4 16:15	bnp	113	2,2905	2,3616	0,0711	
2001-04-20	1 08:00	bnp	114	2,3150	2,3821	0,0671	
2001-04-20	2 09:20	bnp	115	2,3126	2,3749	0,0623	
2001-04-20	3 12:20	bnp	116	2,3154	2,3778	0,0624	
2001-04-23	1 08:00	bnp	117	2,3203	2,3876	0,0673	
2001-04-23	2 09:15	bnp	118	2,3381	2,4100	0,0719	
2001-04-23	3 10:50	bnp	119	2,3546	2,4133	0,0587	
2001-04-23	4 11:25	bnp	120	2,3566	2,4153	0,0587	
2001-04-23	5 12:15	bnp	121	2,3643	2,4280	0,0637	
2001-04-23	6 13:20	bnp	122	2,3461	2,4045	0,0584	
2001-04-24	1 08:00	bnp	123	2,3502	2,4232	0,0730	
2001-04-24	2 12:05	bnp	124	2,3477	2,4110	0,0633	
2001-04-24	3 15:40	bnp	125	2,3329	2,4047	0,0718	
2001-04-25	1 08:00	bnp	126	2,3241	2,3915	0,0674	
2001-04-25	2 09:50	bnp	127	2,3199	2,3769	0,0570	
2001-04-25	3 13:15	bnp	128	2,3173	2,3750	0,0577	
2001-04-26	1 08:00	bnp	129	2,3239	2,3865	0,0626	
2001-04-26	2 10:35	bnp	130	2,3198	2,3769	0,0571	
2001-04-26	3 13:50	bnp	131	2,3075	2,3696	0,0621	
2001-04-27	1 08:00	bnp	132	2,3102	2,3762	0,0660	
2001-04-27	2 09:15	bnp	133	2,2977	2,3548	0,0571	
2001-04-27	3 12:15	bnp	134	2,3016	2,3588	0,0572	
2001-04-27	4 15:40	bnp	135	2,2829	2,3491	0,0662	
2001-04-30	1 08:00	bnp	136	2,2800	2,3508	0,0708	
2001-04-30	2 08:57	bnp	137	2,2861	2,3571	0,0710	
2001-04-30	3 10:35	bnp	138	2,2670	2,3468	0,0798	
2001-05-02	1 08:00	bnp	139	2,2665	2,3368	0,0703	
2001-05-02	2 10:10	bnp	140	2,2502	2,3108	0,0606	
2001-05-04	1 08:00	bnp	141	2,2490	2,3189	0,0699	
2001-05-04	2 15:30	bnp	142	2,2728	2,3528	0,0800	
2001-05-07	1 08:00	bnp	143	2,2471	2,3169	0,0698	
2001-05-08	1 08:00	bnp	144	2,2436	2,3133	0,0697	
2001-05-08	2 15:05	bnp	145	2,2315	2,2961	0,0646	
2001-05-09	1 08:00	bnp	146	2,2305	2,2997	0,0692	
2001-05-09	2 16:00	bnp	147	2,2384	2,3026	0,0642	
2001-05-10	1 08:00	bnp	148	2,2548	2,3156	0,0608	
2001-05-10	2 14:00	bnp	149	2,2571	2,3179	0,0608	
2001-05-10	3 15:50	bnp	150	2,2425	2,3075	0,0650	
2001-05-11	1 08:00	bnp	151	2,2438	2,3088	0,0650	
2001-05-11	2 10:00	bnp	152	2,2378	2,2981	0,0603	
2001-05-11	3 11:10	bnp	153	2,2423	2,3027	0,0604	
2001-05-11	4 12:10	bnp	154	2,2435	2,3040	0,0605	
2001-05-11	5 14:45	bnp	155	2,2409	2,3098	0,0689	
2001-05-14	1 08:00	bnp	156	2,2530	2,3229	0,0699	
2001-05-14	2 09:20	bnp	157	2,2635	2,3337	0,0702	
2001-05-14	3 13:20	bnp	158	2,2594	2,3295	0,0701	
2001-05-15	1 08:00	bnp	159	2,2584	2,3238	0,0654	
2001-05-16	1 08:00	bnp	160	2,2533	2,3232	0,0699	
2001-05-16	2 09:30	bnp	161	2,2638	2,3334	0,0696	
2001-05-16	3 12:15	bnp	162	2,2565	2,3166	0,0601	
2001-05-17	1 08:00	bnp	163	2,2573	2,3274	0,0701	
2001-05-18	1 08:00	bnp	164	2,2454	2,3151	0,0697	
2001-05-18	2 16:00	bnp	165	2,2349	2,3042	0,0693	
2001-05-21	1 08:00	bnp	166	2,2449	2,3146	0,0697	
2001-05-22	1 08:00	bnp	167	2,2423	2,3119	0,0696	
2001-05-22	2 11:05	bnp	168	2,2371	2,2973	0,0602	
2001-05-22	3 15:45	bnp	169	2,2263	2,2954	0,0691	
2001-05-23	1 08:00	bnp	170	2,2248	2,2932	0,0684	
2001-05-23	2 11:20	bnp	171	2,2133	2,2814	0,0681	
2001-05-24	1 08:00	bnp	172	2,2168	2,2856	0,0688	
2001-05-25	1 08:00	bnp	173	2,2188	2,2876	0,0688	
2001-05-25	2 12:20	bnp	174	2,2112	2,2789	0,0677	
2001-05-25	3 16:35	bnp	175	2,2241	2,2931	0,0690	
2001-05-28	1 08:00	bnp	176	2,2327	2,3019	0,0692	
2001-05-29	1 08:00	bnp	177	2,2251	2,2942	0,0691	
2001-05-30	1 08:00	bnp	178	2,2377	2,3071	0,0694	
2001-05-30	2 09:20	bnp	179	2,2204	2,2984	0,0780	
2001-05-30	3 13:50	bnp	180	2,2071	2,2756	0,0685	
2001-05-31	1 08:00	bnp	181	2,2089	2,2774	0,0685	
2001-05-31	2 10:12	bnp	182	2,2020	2,2698	0,0678	
2001-05-31	3 16:05	bnp	183	2,1931	2,2605	0,0674	
2001-06-01	1 08:00	bnp	184	2,1892	2,2565	0,0673	
2001-06-04	1 08:00	bnp	185	2,2006	2,2689	0,0683	
2001-06-04	2 09:00	bnp	186	2,1925	2,2605	0,0680	
2001-06-05	1 08:00	bnp	187	2,1965	2,2596	0,0631	
2001-06-05	2 09:25	bnp	188	2,1916	2,2506	0,0590	
2001-06-05	3 14:00	bnp	189	2,1976	2,2653	0,0677	
2001-06-05	4 15:50	bnp	190	2,1967	2,2739	0,0772	
2001-06-06	1 08:00	bnp	191	2,2093	2,2870	0,0777	
2001-06-06	2 11:10	bnp	192	2,2016	2,2790	0,0774	
2001-06-07	1 08:00	bnp	193	2,2018	2,2696	0,0678	
2001-06-07	2 13:25	bnp	194	2,1823	2,2500	0,0677	
2001-06-07	3 16:23	bnp	195	2,1881	2,2646	0,0765	
2001-06-08	1 08:00	bnp	196	2,1913	2,2593	0,0680	
2001-06-08	2 09:10	bnp	197	2,1978	2,2654	0,0676	
2001-06-08	3 14:05	bnp	198	2,1752	2,2422	0,0670	
2001-06-08	4 16:15	bnp	199	2,1884	2,2654	0,0770	
2001-06-11	1 08:00	bnp	200	2,1929	2,2609	0,0680	
2001-06-11	2 09:00	bnp	201	2,1849	2,2522	0,0673	
2001-06-11	3 15:15	bnp	202	2,1676	2,2434	0,0758	
2001-06-12	1 08:00	bnp	203	2,1727	2,2396	0,0669	
2001-06-12	2 11:30	bnp	204	2,1690	2,2448	0,0758	
2001-06-12	3 13:48	bnp	205	2,1618	2,2378	0,0760	
2001-06-13	1 08:00	bnp	206	2,1708	2,2472	0,0764	
2001-06-13	2 15:25	bnp	207	2,1851	2,2620	0,0769	
2001-06-15	1 08:00	bnp	208	2,1981	2,2754	0,0773	
2001-06-15	2 09:10	bnp	209	2,1876	2,2638	0,0762	
2001-06-15	3 12:50	bnp	210	2,2060	2,2834	0,0774	
2001-06-18	1 08:00	bnp	211	2,1857	2,2535	0,0678	
2001-06-18	2 09:20	bnp	212	2,1925	2,2688	0,0763	
2001-06-18	3 16:10	bnp	213	2,1867	2,2636	0,0769	
2001-06-19	1 08:00	bnp	214	2,1797	2,2469	0,0672	
2001-06-19	2 09:10	bnp	215	2,1996	2,2679	0,0683	
2001-06-19	3 10:20	bnp	216	2,1941	2,2616	0,0675	
2001-06-20	1 08:00	bnp	217	2,1953	2,2628	0,0675	
2001-06-20	2 10:30	bnp	218	2,2017	2,2695	0,0678	
2001-06-21	1 08:00	bnp	219	2,2031	2,2708	0,0677	
2001-06-21	2 15:40	bnp	220	2,1928	2,2700	0,0772	
2001-06-22	1 08:00	bnp	221	2,1959	2,2731	0,0772	
2001-06-22	2 11:25	bnp	222	2,1955	2,2631	0,0676	
2001-06-22	3 15:50	bnp	223	2,1964	2,2730	0,0766	
2001-06-25	1 08:00	bnp	224	2,2067	2,2844	0,0777	
2001-06-25	2 10:30	bnp	225	2,2037	2,2721	0,0684	
2001-06-26	1 08:00	bnp	226	2,2036	2,2718	0,0682	
2001-06-26	2 09:15	bnp	227	2,2176	2,2864	0,0688	
2001-06-26	3 10:30	bnp	228	2,2118	2,2805	0,0687	
2001-06-27	1 08:00	bnp	229	2,2084	2,2763	0,0679	
2001-06-27	2 12:20	bnp	230	2,2131	2,2905	0,0774	
2001-06-27	3 13:55	bnp	231	2,1991	2,2765	0,0774	
2001-06-28	1 08:00	bnp	232	2,1994	2,2677	0,0683	
2001-06-28	2 13:45	bnp	233	2,1854	2,2532	0,0678	
2001-06-29	1 08:00	bnp	234	2,1776	2,2542	0,0766	
2001-06-29	2 16:20	bnp	235	2,1827	2,2589	0,0762	
2001-07-02	1 08:00	bnp	236	2,1970	2,2743	0,0773	
2001-07-02	2 12:05	bnp	237	2,1959	2,2635	0,0676	
2001-07-03	1 08:00	bnp	238	2,1973	2,2739	0,0766	
2001-07-03	2 09:55	bnp	239	2,1833	2,2601	0,0768	
2001-07-04	1 08:00	bnp	240	2,1858	2,2621	0,0763	
2001-07-04	2 16:10	bnp	241	2,1931	2,2703	0,0772	
2001-07-05	1 08:00	bnp	242	2,1871	2,2549	0,0678	
2001-07-05	2 09:10	bnp	243	2,1944	2,2716	0,0772	
2001-07-05	3 15:55	bnp	244	2,1875	2,2871	0,0996	
2001-07-05	4 16:40	bnp	245	2,1888	2,2885	0,0997	
2001-07-06	1 08:00	bnp	246	2,1839	2,2607	0,0768	
2001-07-06	2 09:20	bnp	247	2,1921	2,2687	0,0766	
2001-07-06	3 10:25	bnp	248	2,1909	2,2907	0,0998	
2001-07-06	4 11:10	bnp	249	2,2138	2,3146	0,1008	
2001-07-06	5 13:15	bnp	250	2,2414	2,3436	0,1022	
2001-07-06	6 14:05	bnp	251	2,2637	2,3669	0,1032	
2001-07-06	7 14:35	bnp	252	2,2936	2,4222	0,1286	
2001-07-06	8 16:10	bnp	253	2,2488	2,3981	0,1493	
2001-07-09	1 08:00	bnp	254	2,2967	2,4493	0,1526	
2001-07-09	2 13:40	bnp	255	2,3141	2,4685	0,1544	
2001-07-09	3 15:10	bnp	256	2,3436	2,4994	0,1558	
2001-07-10	1 08:00	bnp	257	2,3329	2,4879	0,1550	
2001-07-10	2 09:30	bnp	258	2,3186	2,4732	0,1546	
2001-07-10	3 12:45	bnp	259	2,3762	2,4836	0,1074	
2001-07-11	1 08:00	bnp	260	2,3931	2,5519	0,1588	
2001-07-11	2 08:15	bnp	261	2,4214	2,5820	0,1606	
2001-07-11	3 08:55	bnp	262	2,4501	2,6130	0,1629	
2001-07-11	4 09:15	bnp	263	2,4832	2,6481	0,1649	
2001-07-11	5 09:50	bnp	264	2,4648	2,6286	0,1638	
2001-07-11	6 10:30	bnp	265	2,4694	2,6334	0,1640	
2001-07-11	7 13:10	bnp	266	2,4240	2,5857	0,1617	
2001-07-12	1 08:00	bnp	267	2,4243	2,5857	0,1614	
2001-07-12	2 08:30	bnp	268	2,3744	2,5070	0,1326	
2001-07-12	3 09:20	bnp	269	2,3562	2,4630	0,1068	
2001-07-12	4 10:15	bnp	270	2,3610	2,5182	0,1572	
2001-07-12	5 13:40	bnp	271	2,3784	2,5365	0,1581	
2001-07-13	1 08:00	bnp	272	2,3527	2,5097	0,1570	
2001-07-13	2 09:40	bnp	273	2,3187	2,4727	0,1540	
2001-07-16	1 08:00	bnp	274	2,3292	2,4596	0,1304	
2001-07-16	2 13:10	bnp	275	2,3148	2,4447	0,1299	
2001-07-17	1 08:00	bnp	276	2,3161	2,4458	0,1297	
2001-07-18	1 08:00	bnp	277	2,3345	2,4406	0,1061	
2001-07-18	2 13:50	bnp	278	2,3605	2,4676	0,1071	
2001-07-19	1 08:00	bnp	279	2,3866	2,5206	0,1340	
2001-07-19	2 08:43	bnp	280	2,3998	2,5600	0,1602	
2001-07-19	3 15:40	bnp	281	2,3647	2,4973	0,1326	
2001-07-20	1 08:00	bnp	282	2,3628	2,5205	0,1577	
2001-07-20	2 09:20	bnp	283	2,4104	2,4946	0,0842	
2001-07-23	1 08:00	bnp	284	2,3814	2,5150	0,1336	
2001-07-23	2 09:30	bnp	285	2,3856	2,4695	0,0839	
2001-07-24	1 08:00	bnp	286	2,3718	2,4800	0,1082	
2001-07-24	2 09:50	bnp	287	2,3831	2,4670	0,0839	
2001-07-25	1 08:00	bnp	288	2,3968	2,4811	0,0843	
2001-07-25	2 11:10	bnp	289	2,4058	2,4897	0,0839	
2001-07-26	1 08:00	bnp	290	2,3959	2,5051	0,1092	
2001-07-26	2 10:15	bnp	291	2,4083	2,4930	0,0847	
2001-07-27	1 08:00	bnp	292	2,4006	2,4850	0,0844	
2001-07-27	2 15:15	bnp	293	2,4198	2,5193	0,0995	
2001-07-30	1 08:00	bnp	294	2,3718	2,5049	0,1331	
2001-07-30	2 09:25	bnp	295	2,3976	2,4817	0,0841	
2001-07-31	1 08:00	bnp	296	2,3920	2,5010	0,1090	
2001-07-31	2 12:05	bnp	297	2,4165	2,5016	0,0851	
2001-08-01	1 08:00	bnp	298	2,4077	2,5428	0,1351	
2001-08-01	2 10:50	bnp	299	2,4367	2,5224	0,0857	
2001-08-02	1 08:00	bnp	300	2,4272	2,5627	0,1355	
2001-08-02	2 09:55	bnp	301	2,4405	2,5264	0,0859	
2001-08-02	3 16:50	bnp	302	2,4422	2,5529	0,1107	
2001-08-03	1 08:00	bnp	303	2,4279	2,5639	0,1360	
2001-08-03	2 11:30	bnp	304	2,4380	2,5233	0,0853	
2001-08-03	3 16:00	bnp	305	2,4336	2,5440	0,1104	
2001-08-06	1 10:55	bnp	306	2,4265	2,5372	0,1107	
2001-08-06	2 15:45	bnp	307	2,4359	2,5726	0,1367	
2001-08-07	1 08:00	bnp	308	2,4382	2,5487	0,1105	
2001-08-07	2 09:38	bnp	309	2,4144	2,5245	0,1101	
2001-08-08	1 08:00	bnp	310	2,4138	2,5238	0,1100	
2001-08-08	2 09:00	bnp	311	2,3934	2,5019	0,1085	
2001-08-09	1 08:00	bnp	312	2,4189	2,5292	0,1103	
2001-08-10	1 08:00	bnp	313	2,4393	2,5503	0,1110	
2001-08-10	2 10:25	bnp	314	2,4520	2,5384	0,0864	
2001-08-10	3 16:00	bnp	315	2,4254	2,5361	0,1107	
2001-08-13	1 08:00	bnp	316	2,4470	2,5323	0,0853	
2001-08-13	2 10:35	bnp	317	2,4554	2,5418	0,0864	
2001-08-14	1 08:00	bnp	318	2,4260	2,5872	0,1612	
2001-08-14	2 10:00	bnp	319	2,4541	2,5660	0,1119	
2001-08-16	1 08:00	bnp	320	2,5055	2,6198	0,1143	
2001-08-16	2 09:55	bnp	321	2,5272	2,6418	0,1146	
2001-08-17	1 08:00	bnp	322	2,5198	2,6340	0,1142	
2001-08-20	1 08:00	bnp	323	2,5530	2,6691	0,1161	
2001-08-20	2 12:45	bnp	324	2,5464	2,6353	0,0889	
2001-08-21	1 08:00	bnp	325	2,5409	2,6299	0,0890	
2001-08-21	2 09:15	bnp	326	2,5271	2,6152	0,0881	
2001-08-22	1 08:00	bnp	327	2,5356	2,6249	0,0893	
2001-08-22	2 10:15	bnp	328	2,5266	2,6412	0,1146	
2001-08-22	3 12:10	bnp	329	2,5410	2,6566	0,1156	
2001-08-23	1 08:00	bnp	330	2,5076	2,6220	0,1144	
2001-08-23	2 09:25	bnp	331	2,4968	2,5976	0,1008	
2001-08-23	3 13:45	bnp	332	2,4360	2,5727	0,1367	
2001-08-24	1 08:00	bnp	333	2,4928	2,5961	0,1033	
2001-08-27	1 08:00	bnp	334	2,4975	2,6010	0,1035	
2001-08-28	1 08:00	bnp	335	2,4867	2,5994	0,1127	
2001-08-28	2 10:25	bnp	336	2,4717	2,5845	0,1128	
2001-08-29	1 08:00	bnp	337	2,5064	2,6095	0,1031	
2001-08-29	2 10:00	bnp	338	2,4881	2,5905	0,1024	
2001-08-30	1 08:00	bnp	339	2,4949	2,5825	0,0876	
2001-08-30	2 09:50	bnp	340	2,4842	2,5716	0,0874	
2001-08-31	1 08:00	bnp	341	2,5020	2,6162	0,1142	
2001-09-03	1 08:00	bnp	342	2,4788	2,5912	0,1124	
2001-09-04	1 08:00	bnp	343	2,4580	2,5701	0,1121	
2001-09-04	2 15:55	bnp	344	2,4681	2,5696	0,1015	
2001-09-05	1 08:00	bnp	345	2,4431	2,5545	0,1114	
2001-09-05	2 14:30	bnp	346	2,4246	2,5864	0,1618	
2001-09-06	1 08:00	bnp	347	2,4448	2,5560	0,1112	
2001-09-07	1 08:00	bnp	348	2,4496	2,5605	0,1109	
2001-09-07	2 16:15	bnp	349	2,4560	2,5680	0,1120	
2001-09-10	1 08:00	bnp	350	2,4754	2,5773	0,1019	
2001-09-10	2 10:00	bnp	351	2,4700	2,5562	0,0862	
2001-09-11	1 08:00	bnp	352	2,4451	2,5308	0,0857	
2001-09-11	2 10:25	bnp	353	2,4451	2,5560	0,1109	
2001-09-11	3 16:50	bnp	354	2,4835	2,6540	0,1705	
2001-09-12	1 08:00	bnp	355	2,5261	2,6478	0,1217	
2001-09-12	2 16:50	bnp	356	2,4834	2,6228	0,1394	
2001-09-13	1 08:00	bnp	357	2,4974	2,6110	0,1136	
2001-09-14	1 08:00	bnp	358	2,5165	2,6309	0,1144	
2001-09-17	1 08:00	bnp	359	2,5804	2,6729	0,0925	
2001-09-17	2 09:50	bnp	360	2,5927	2,7102	0,1175	
2001-09-18	1 08:00	bnp	361	2,6001	2,6914	0,0913	
2001-09-18	2 13:20	bnp	362	2,6091	2,7004	0,0913	
2001-09-19	1 08:00	bnp	363	2,5992	2,6904	0,0912	
2001-09-19	2 13:15	bnp	364	2,5955	2,6861	0,0906	
2001-09-19	3 15:40	bnp	365	2,5813	2,6716	0,0903	
2001-09-20	1 08:00	bnp	366	2,5941	2,6855	0,0914	
2001-09-20	2 12:50	bnp	367	2,5838	2,6749	0,0911	
2001-09-20	3 15:00	bnp	368	2,5804	2,6707	0,0903	
2001-09-21	1 08:00	bnp	369	2,5728	2,6631	0,0903	
2001-09-21	2 09:20	bnp	370	2,5651	2,6548	0,0897	
2001-09-21	3 10:20	bnp	371	2,5940	2,6846	0,0906	
2001-09-21	4 10:50	bnp	372	2,5846	2,6747	0,0901	
2001-09-21	5 15:50	bnp	373	2,6068	2,6976	0,0908	
2001-09-24	1 08:00	bnp	374	2,6042	2,6952	0,0910	
2001-09-24	2 10:30	bnp	375	2,5804	2,6707	0,0903	
2001-09-24	3 13:20	bnp	376	2,5893	2,6806	0,0913	
2001-09-25	1 08:00	bnp	377	2,5635	2,6796	0,1161	
2001-09-25	2 10:20	bnp	378	2,5895	2,7070	0,1175	
2001-09-25	3 16:10	bnp	379	2,5994	2,7181	0,1187	
2001-09-26	1 08:00	bnp	380	2,6048	2,7226	0,1178	
2001-09-26	2 10:00	bnp	381	2,6134	2,7048	0,0914	
2001-09-26	3 11:30	bnp	382	2,5914	2,6827	0,0913	
2001-09-26	4 14:50	bnp	383	2,5731	2,6627	0,0896	
2001-09-27	1 08:00	bnp	384	2,5703	2,6605	0,0902	
2001-09-27	2 15:00	bnp	385	2,5707	2,6606	0,0899	
2001-09-28	1 08:00	bnp	386	2,5716	2,6613	0,0897	
2001-09-28	2 15:00	bnp	387	2,5655	2,6559	0,0904	
2001-10-01	1 08:00	bnp	388	2,5436	2,6596	0,1160	
2001-10-02	1 08:00	bnp	389	2,5697	2,6595	0,0898	
2001-10-02	2 13:40	bnp	390	2,5725	2,6624	0,0899	
2001-10-02	3 15:10	bnp	391	2,5626	2,6522	0,0896	
2001-10-03	1 08:00	bnp	392	2,5553	2,6577	0,1024	
2001-10-03	2 09:20	bnp	393	2,5572	2,6467	0,0895	
